surface	lemma	paradigm	semantic_id
רדוקציוניסטים	רדוקציוניסט	ת,רבים,ז	adj_unbound
רדוקציוניסטית	רדוקציוניסט	ת,יחיד,נ	adj_unbound
רדוקציוניסטית	רדוקציוניסט	ת,יחיד,נ,סמיכות	adj_construct
רדוקציות	רדוקציה	נ,ע,רבים	n_fem_regular
רדוקציות	רדוקציה	נ,ע,רבים,סמיכות	n_construct_plural
רדוקציית	רדוקציה	נ,ע,יחיד,סמיכות	n_construct_singular
רדיאטור	רדיאטור	ז,ע,יחיד	n_masc_regular
רדיאטור	רדיאטור	ז,ע,יחיד,סמיכות	n_construct_singular
רדיאטורי	רדיאטור	ז,ע,רבים,סמיכות	n_construct_plural
רדיאטורים	רדיאטור	ז,ע,רבים	n_masc_regular
רדיאלי	רדיאלי	ת,יחיד,ז	adj_unbound
רדיאלי	רדיאלי	ת,יחיד,ז,סמיכות	adj_construct
רדיאליות	רדיאלי	ת,רבים,נ	adj_unbound
רדיאליות	רדיאלי	ת,רבים,נ,סמיכות	adj_construct
רדיאליי	רדיאלי	ת,רבים,ז,סמיכות	adj_construct
רדיאליים	רדיאלי	ת,רבים,ז	adj_unbound
רדיאלית	רדיאלי	ת,יחיד,נ	adj_unbound
רדיאלית	רדיאלי	ת,יחיד,נ,סמיכות	adj_construct
רדיאן	רדיאן	ז,ע,יחיד	n_masc_regular
רדיאן	רדיאן	ז,ע,יחיד,סמיכות	n_construct_singular
רדיאני	רדיאן	ז,ע,רבים,סמיכות	n_construct_plural
רדיאנים	רדיאן	ז,ע,רבים	n_masc_regular
רדיד	רדיד	ז,ע,יחיד	n_masc_regular
רדיד	רדיד	ז,ע,יחיד,סמיכות	n_construct_singular
רדידות	רדידות	נ,ע,יחיד	n_fem_regular
רדידות	רדידות	נ,ע,יחיד,סמיכות	n_construct_singular
רדידי	רדיד	ז,ע,רבים,סמיכות	n_construct_plural
רדידים	רדיד	ז,ע,רבים	n_masc_regular
רדיו	רדיו	ז,ע,יחיד	n_masc_regular
רדיואקטיבי	רדיואקטיבי	ת,יחיד,ז	adj_unbound
רדיואקטיבי	רדיואקטיבי	ת,יחיד,ז,סמיכות	adj_construct
רדיואקטיביות	רדיואקטיבי	ת,רבים,נ	adj_unbound
רדיואקטיביות	רדיואקטיבי	ת,רבים,נ,סמיכות	adj_construct
רדיואקטיביות	רדיואקטיביות	נ,ע,יחיד	n_fem_regular
רדיואקטיביות	רדיואקטיביות	נ,ע,יחיד,סמיכות	n_construct_singular
רדיואקטיביי	רדיואקטיבי	ת,רבים,ז,סמיכות	adj_construct
רדיואקטיביים	רדיואקטיבי	ת,רבים,ז	adj_unbound
רדיואקטיבית	רדיואקטיבי	ת,יחיד,נ	adj_unbound
רדיואקטיבית	רדיואקטיבי	ת,יחיד,נ,סמיכות	adj_construct
רדיוגרפי	רדיוגרפי	ת,יחיד,ז	adj_unbound
רדיוגרפי	רדיוגרפי	ת,יחיד,ז,סמיכות	adj_construct
רדיוגרפיה	רדיוגרפיה	נ,ע,יחיד	n_fem_regular
רדיוגרפיות	רדיוגרפי	ת,רבים,נ	adj_unbound
רדיוגרפיות	רדיוגרפי	ת,רבים,נ,סמיכות	adj_construct
רדיוגרפיי	רדיוגרפי	ת,רבים,ז,סמיכות	adj_construct
רדיוגרפיים	רדיוגרפי	ת,רבים,ז	adj_unbound
רדיוגרפיית	רדיוגרפיה	נ,ע,יחיד,סמיכות	n_construct_singular
רדיוגרפית	רדיוגרפי	ת,יחיד,נ	adj_unbound
רדיוגרפית	רדיוגרפי	ת,יחיד,נ,סמיכות	adj_construct
רדיום	רדיום	ז,ע,יחיד	n_masc_regular
רדיוס	רדיוס	ז,ע,יחיד	n_masc_regular
רדיוס	רדיוס	ז,ע,יחיד,סמיכות	n_construct_singular
רדיוסי	רדיוס	ז,ע,רבים,סמיכות	n_construct_plural
רדיוסים	רדיוס	ז,ע,רבים	n_masc_regular
רדיופוני	רדיופוני	ת,יחיד,ז	adj_unbound
רדיופוני	רדיופוני	ת,יחיד,ז,סמיכות	adj_construct
רדיופוניות	רדיופוני	ת,רבים,נ	adj_unbound
רדיופוניות	רדיופוני	ת,רבים,נ,סמיכות	adj_construct
רדיופוניי	רדיופוני	ת,רבים,ז,סמיכות	adj_construct
רדיופוניים	רדיופוני	ת,רבים,ז	adj_unbound
רדיופונית	רדיופוני	ת,יחיד,נ	adj_unbound
רדיופונית	רדיופוני	ת,יחיד,נ,סמיכות	adj_construct
רדיותרפיה	רדיותרפיה	נ,ע,יחיד	n_fem_regular
רדיותרפיית	רדיותרפיה	נ,ע,יחיד,סמיכות	n_construct_singular
רדיקל	רדיקל	ז,ע,יחיד	n_masc_regular
רדיקל	רדיקל	ז,ע,יחיד,סמיכות	n_construct_singular
רדיקלי	רדיקלי	ת,יחיד,ז	adj_unbound
רדיקלי	רדיקלי	ת,יחיד,ז,סמיכות	adj_construct
רדיקלי	רדיקל	ז,ע,רבים,סמיכות	n_construct_plural
רדיקליות	רדיקלי	ת,רבים,נ	adj_unbound
רדיקליות	רדיקלי	ת,רבים,נ,סמיכות	adj_construct
רדיקליות	רדיקליות	נ,ע,יחיד	n_fem_regular
רדיקליות	רדיקליות	נ,ע,יחיד,סמיכות	n_construct_singular
רדיקליות	רדיקלית	נ,ע,רבים	n_fem_regular
רדיקליות	רדיקלית	נ,ע,רבים,סמיכות	n_construct_plural
רדיקליי	רדיקלי	ת,רבים,ז,סמיכות	adj_construct
רדיקליים	רדיקלי	ת,רבים,ז	adj_unbound
רדיקלים	רדיקל	ז,ע,רבים	n_masc_regular
רדיקלית	רדיקלי	ת,יחיד,נ	adj_unbound
רדיקלית	רדיקלי	ת,יחיד,נ,סמיכות	adj_construct
רדיקלית	רדיקלית	נ,ע,יחיד	n_fem_regular
רדיקלית	רדיקלית	נ,ע,יחיד,סמיכות	n_construct_singular
רדת	רדת	נ,ע,יחיד	n_fem_regular
רדת	רדת	נ,ע,יחיד,סמיכות	n_construct_singular
רהב	רהב	ז,ע,יחיד	n_masc_regular
רהב	רהב	ז,ע,יחיד,סמיכות	n_construct_singular
רהביליטציה	רהביליטציה	נ,ע,יחיד	n_fem_regular
רהביליטציית	רהביליטציה	נ,ע,יחיד,סמיכות	n_construct_singular
רהבתן	רהבתן	ת,יחיד,ז	adj_unbound
רהבתן	רהבתן	ת,יחיד,ז,סמיכות	adj_construct
רהבתנות	רהבתנות	נ,ע,יחיד	n_fem_regular
רהבתנות	רהבתנות	נ,ע,יחיד,סמיכות	n_construct_singular
רהבתני	רהבתן	ת,רבים,ז,סמיכות	adj_construct
רהבתני	רהבתני	ת,יחיד,ז	adj_unbound
רהבתני	רהבתני	ת,יחיד,ז,סמיכות	adj_construct
רהבתניות	רהבתן	ת,רבים,נ	adj_unbound
רהבתניות	רהבתן	ת,רבים,נ,סמיכות	adj_construct
רהבתניות	רהבתני	ת,רבים,נ	adj_unbound
רהבתניות	רהבתני	ת,רבים,נ,סמיכות	adj_construct
רהבתניי	רהבתני	ת,רבים,ז,סמיכות	adj_construct
רהבתניים	רהבתני	ת,רבים,ז	adj_unbound
רהבתנים	רהבתן	ת,רבים,ז	adj_unbound
רהבתנית	רהבתן	ת,יחיד,נ	adj_unbound
רהבתנית	רהבתן	ת,יחיד,נ,סמיכות	adj_construct
רהבתנית	רהבתני	ת,יחיד,נ	adj_unbound
רהבתנית	רהבתני	ת,יחיד,נ,סמיכות	adj_construct
רהוט	רהוט	ת,יחיד,ז	adj_unbound
רהוט	רהוט	ת,יחיד,ז,סמיכות	adj_construct
רהוטה	רהוט	ת,יחיד,נ	adj_unbound
רהוטות	רהוט	ת,רבים,נ	adj_unbound
רהוטות	רהוט	ת,רבים,נ,סמיכות	adj_construct
רהוטי	רהוט	ת,רבים,ז,סמיכות	adj_construct
רהוטים	רהוט	ת,רבים,ז	adj_unbound
רהוטת	רהוט	ת,יחיד,נ,סמיכות	adj_construct
רהיט	רהיט	ז,ע,יחיד	n_masc_regular
רהיט	רהיט	ז,ע,יחיד,סמיכות	n_construct_singular
רהיטות	רהיטות	נ,ע,יחיד	n_fem_regular
רהיטות	רהיטות	נ,ע,יחיד,סמיכות	n_construct_singular
רהיטי	רהיט	ז,ע,רבים,סמיכות	n_construct_plural
רהיטים	רהיט	ז,ע,רבים	n_masc_regular
רואנדי	רואנדי	ת,יחיד,ז	adj_unbound
רואנדי	רואנדי	ת,יחיד,ז,סמיכות	adj_construct
רואנדיות	רואנדי	ת,רבים,נ	adj_unbound
רואנדיות	רואנדי	ת,רבים,נ,סמיכות	adj_construct
רואנדיי	רואנדי	ת,רבים,ז,סמיכות	adj_construct
רואנדיים	רואנדי	ת,רבים,ז	adj_unbound
רואנדים	רואנדי	ע,רבים,ז	n_masc_regular
רואנדית	רואנדי	ת,יחיד,נ	adj_unbound
רואנדית	רואנדי	ת,יחיד,נ,סמיכות	adj_construct
רוב	רוב	ז,ע,יחיד	n_masc_regular
רוב	רוב	ז,ע,יחיד,סמיכות	n_construct_singular
רובאי	רובאי	ז,ע,יחיד	n_masc_regular
רובאי	רובאי	ז,ע,יחיד,סמיכות	n_construct_singular
רובאי	רובאי	ז,ע,רבים,סמיכות	n_construct_plural
רובאיות	רובאית	נ,ע,רבים	n_fem_regular
רובאיות	רובאית	נ,ע,רבים,סמיכות	n_construct_plural
רובאים	רובאי	ז,ע,רבים	n_masc_regular
רובאית	רובאית	נ,ע,יחיד	n_fem_regular
רובאית	רובאית	נ,ע,יחיד,סמיכות	n_construct_singular
רובד	רובד	ז,ע,יחיד	n_masc_regular
רובד	רובד	ז,ע,יחיד,סמיכות	n_construct_singular
רובדי	רובד	ז,ע,רבים,סמיכות	n_construct_plural
רובדי	רובדי	ת,יחיד,ז	adj_unbound
רובדי	רובדי	ת,יחיד,ז,סמיכות	adj_construct
רובדיות	רובדי	ת,רבים,נ	adj_unbound
רובדיות	רובדי	ת,רבים,נ,סמיכות	adj_construct
רובדיות	רובדיות	נ,ע,יחיד	n_fem_regular
רובדיות	רובדיות	נ,ע,יחיד,סמיכות	n_construct_singular
רובדיי	רובדי	ת,רבים,ז,סמיכות	adj_construct
רובדיים	רובדי	ת,רבים,ז	adj_unbound
רובדית	רובדי	ת,יחיד,נ	adj_unbound
רובדית	רובדי	ת,יחיד,נ,סמיכות	adj_construct
רובה	רובה	ז,ע,יחיד	n_masc_regular
רובה	רובה	ז,ע,יחיד,סמיכות	n_construct_singular
רובוט	רובוט	ז,ע,יחיד	n_masc_regular
רובוט	רובוט	ז,ע,יחיד,סמיכות	n_construct_singular
רובוטי	רובוט	ז,ע,רבים,סמיכות	n_construct_plural
רובוטי	רובוטי	ת,יחיד,ז	adj_unbound
רובוטי	רובוטי	ת,יחיד,ז,סמיכות	adj_construct
רובוטיות	רובוטי	ת,רבים,נ	adj_unbound
רובוטיות	רובוטי	ת,רבים,נ,סמיכות	adj_construct
רובוטיי	רובוטי	ת,רבים,ז,סמיכות	adj_construct
רובוטיים	רובוטי	ת,רבים,ז	adj_unbound
רובוטים	רובוט	ז,ע,רבים	n_masc_regular
רובוטיקה	רובוטיקה	נ,ע,יחיד	n_fem_regular
רובוטית	רובוטי	ת,יחיד,נ	adj_unbound
רובוטית	רובוטי	ת,יחיד,נ,סמיכות	adj_construct
רובי	רוב	ז,ע,רבים,סמיכות	n_construct_plural
רובי	רובה	ז,ע,רבים,סמיכות	n_construct_plural
רובידיום	רובידיום	ז,ע,יחיד	n_masc_regular
רובים	רוב	ז,ע,רבים	n_masc_regular
רובים	רובה	ז,ע,רבים	n_masc_regular
רובל	רובל	ז,ע,יחיד	n_masc_regular
רובל	רובל	ז,ע,יחיד,סמיכות	n_construct_singular
רובלי	רובל	ז,ע,רבים,סמיכות	n_construct_plural
רובלים	רובל	ז,ע,רבים	n_masc_regular
רובע	רובע	ז,ע,יחיד	n_masc_regular
רובע	רובע	ז,ע,יחיד,סמיכות	n_construct_singular
רובעי	רובע	ז,ע,רבים,סמיכות	n_construct_plural
רובריקה	רובריקה	נ,ע,יחיד	n_fem_regular
רובריקות	רובריקה	נ,ע,רבים	n_fem_regular
רובריקות	רובריקה	נ,ע,רבים,סמיכות	n_construct_plural
רובריקת	רובריקה	נ,ע,יחיד,סמיכות	n_construct_singular
רוגבי	רוגבי	ז,ע,יחיד	n_masc_regular
רוגז	רוגז	ז,ע,יחיד	n_masc_regular
רוגז	רוגז	ז,ע,יחיד,סמיכות	n_construct_singular
רוגזה	רוגזה	נ,ע,יחיד	n_fem_regular
רוגזת	רוגזה	נ,ע,יחיד,סמיכות	n_construct_singular
רוגטקה	רוגטקה	נ,ע,יחיד	n_fem_regular
רוגטקות	רוגטקה	נ,ע,רבים	n_fem_regular
רוגטקות	רוגטקה	נ,ע,רבים,סמיכות	n_construct_plural
רוגטקת	רוגטקה	נ,ע,יחיד,סמיכות	n_construct_singular
רוגלך	רוגל	ז,ע,רבים	n_masc_regular
רוגע	רוגע	ז,ע,יחיד	n_masc_regular
רוגע	רוגע	ז,ע,יחיד,סמיכות	n_construct_singular
רודיום	רודיום	ז,ע,יחיד	n_masc_regular
רודן	רודן	ז,ע,יחיד	n_masc_regular
רודן	רודן	ז,ע,יחיד,סמיכות	n_construct_singular
רודנויות	רודנות	נ,ע,רבים	n_fem_regular
רודנויות	רודנות	נ,ע,רבים,סמיכות	n_construct_plural
רודנות	רודנות	נ,ע,יחיד	n_fem_regular
רודנות	רודנות	נ,ע,יחיד,סמיכות	n_construct_singular
רודני	רודן	ז,ע,רבים,סמיכות	n_construct_plural
רודני	רודני	ת,יחיד,ז	adj_unbound
רודני	רודני	ת,יחיד,ז,סמיכות	adj_construct
רודניות	רודנית	נ,ע,רבים	n_fem_regular
רודניות	רודנית	נ,ע,רבים,סמיכות	n_construct_plural
רודניות	רודני	ת,רבים,נ	adj_unbound
רודניות	רודני	ת,רבים,נ,סמיכות	adj_construct
רודניי	רודני	ת,רבים,ז,סמיכות	adj_construct
רודניים	רודני	ת,רבים,ז	adj_unbound
רודנים	רודן	ז,ע,רבים	n_masc_regular
רודנית	רודנית	נ,ע,יחיד	n_fem_regular
רודנית	רודנית	נ,ע,יחיד,סמיכות	n_construct_singular
רודנית	רודני	ת,יחיד,נ	adj_unbound
רודנית	רודני	ת,יחיד,נ,סמיכות	adj_construct
רווה	רווה	ת,יחיד,ז	adj_unbound
רווה	רווה	ת,יחיד,ז,סמיכות	adj_construct
רווה	רווה	ת,יחיד,נ	adj_unbound
רווח	רווח	ז,ע,יחיד	n_masc_regular
רווח	רווח	ז,ע,יחיד,סמיכות	n_construct_singular
רווחה	רווחה	נ,ע,יחיד	n_fem_regular
רווחות	רווחה	נ,ע,רבים	n_fem_regular
רווחות	רווחה	נ,ע,רבים,סמיכות	n_construct_plural
רווחי	רווח	ז,ע,רבים,סמיכות	n_construct_plural
רווחי	רווחי	ת,יחיד,ז	adj_unbound
רווחי	רווחי	ת,יחיד,ז,סמיכות	adj_construct
רווחיות	רווחי	ת,רבים,נ	adj_unbound
רווחיות	רווחי	ת,רבים,נ,סמיכות	adj_construct
רווחיות	רווחיות	נ,ע,יחיד	n_fem_regular
רווחיות	רווחיות	נ,ע,יחיד,סמיכות	n_construct_singular
רווחיי	רווחי	ת,רבים,ז,סמיכות	adj_construct
רווחיים	רווחי	ת,רבים,ז	adj_unbound
רווחים	רווח	ז,ע,רבים	n_masc_regular
רווחית	רווחי	ת,יחיד,נ	adj_unbound
רווחית	רווחי	ת,יחיד,נ,סמיכות	adj_construct
רווחת	רווחה	נ,ע,יחיד,סמיכות	n_construct_singular
רווי	רווה	ת,רבים,ז,סמיכות	adj_construct
רוויה	רוויה	נ,ע,יחיד	n_fem_regular
רוויון	רוויון	ז,ע,יחיד	n_masc_regular
רוויון	רוויון	ז,ע,יחיד,סמיכות	n_construct_singular
רוויית	רוויה	נ,ע,יחיד,סמיכות	n_construct_singular
רווים	רווה	ת,רבים,ז	adj_unbound
רווק	רווק	ז,ע,יחיד	n_masc_regular
רווק	רווק	ז,ע,יחיד,סמיכות	n_construct_singular
רווקה	רווקה	נ,ע,יחיד	n_fem_regular
רווקות	רווקה	נ,ע,רבים	n_fem_regular
רווקות	רווקה	נ,ע,רבים,סמיכות	n_construct_plural
רווקות	רווקות	נ,ע,יחיד	n_fem_regular
רווקות	רווקות	נ,ע,יחיד,סמיכות	n_construct_singular
רווקי	רווק	ז,ע,רבים,סמיכות	n_construct_plural
רווקים	רווק	ז,ע,רבים	n_masc_regular
רווקת	רווקה	נ,ע,יחיד,סמיכות	n_construct_singular
רוורס	רוורס	ז,ע,יחיד	n_masc_regular
רוות	רווה	ת,יחיד,נ,סמיכות	adj_construct
רוות	רווה	ת,רבים,נ	adj_unbound
רוות	רווה	ת,רבים,נ,סמיכות	adj_construct
רוזמרין	רוזמרין	ז,ע,יחיד	n_masc_regular
רוזן	רוזן	ז,ע,יחיד	n_masc_regular
רוזן	רוזן	ז,ע,יחיד,סמיכות	n_construct_singular
רוזנות	רוזנת	נ,ע,רבים	n_fem_regular
רוזנות	רוזנת	נ,ע,רבים,סמיכות	n_construct_plural
רוזני	רוזן	ז,ע,רבים,סמיכות	n_construct_plural
רוזנים	רוזן	ז,ע,רבים	n_masc_regular
רוזנת	רוזנת	נ,ע,יחיד	n_fem_regular
רוזנת	רוזנת	נ,ע,יחיד,סמיכות	n_construct_singular
רוח	רוח	ז,נ,ע,יחיד	n_fem_regular
רוח	רוח	ז,נ,ע,יחיד,סמיכות	n_construct_singular
רוחב	רוחב	ז,ע,יחיד	n_masc_regular
רוחב	רוחב	ז,ע,יחיד,סמיכות	n_construct_singular
רוחבי	רוחב	ז,ע,רבים,סמיכות	n_construct_plural
רוחבי	רוחבי	ת,יחיד,ז	adj_unbound
רוחבי	רוחבי	ת,יחיד,ז,סמיכות	adj_construct
רוחביות	רוחבי	ת,רבים,נ	adj_unbound
רוחביות	רוחבי	ת,רבים,נ,סמיכות	adj_construct
רוחביי	רוחבי	ת,רבים,ז,סמיכות	adj_construct
רוחביים	רוחבי	ת,רבים,ז	adj_unbound
רוחבית	רוחבי	ת,יחיד,נ	adj_unbound
רוחבית	רוחבי	ת,יחיד,נ,סמיכות	adj_construct
רוחות	רוח	ז,נ,ע,רבים	n_fem_regular
רוחות	רוח	ז,נ,ע,רבים,סמיכות	n_construct_plural
רוחני	רוחני	ת,יחיד,ז	adj_unbound
רוחני	רוחני	ת,יחיד,ז,סמיכות	adj_construct
רוחניות	רוחני	ת,רבים,נ	adj_unbound
רוחניות	רוחני	ת,רבים,נ,סמיכות	adj_construct
רוחניות	רוחניות	נ,ע,יחיד	n_fem_regular
רוחניות	רוחניות	נ,ע,יחיד,סמיכות	n_construct_singular
